user_id,signup_date,city_tier,segment,preferred_device,acquisition_channel,last_active_date,lifetime_paid_months,engagement_band,tenure_days
U002395,2025-08-31,1,regular,web,organic,2026-01-30,4,high,152
U002396,2025-10-16,3,regular,web,paid_social,2026-01-30,3,medium,106
U002397,2025-12-28,2,regular,mobile,organic,2026-01-26,1,low,33
U002398,2025-07-16,2,value,web,organic,2026-01-30,6,medium,198
U002399,2025-07-07,1,premium,web,organic,2026-01-30,6,high,207
U002400,2025-11-05,3,regular,mobile,paid_social,2025-12-29,1,medium,86
U002401,2025-05-06,2,regular,web,organic,2026-01-29,8,high,269
U002402,2025-09-24,1,regular,mobile,organic,2026-01-29,4,high,128
U002403,2025-11-08,2,value,mobile,organic,2026-01-30,2,low,83
U002404,2025-09-20,1,value,web,paid_social,2026-01-22,4,medium,132
U002405,2025-08-09,2,regular,web,organic,2026-01-03,5,high,174
U002406,2025-11-28,1,value,web,organic,2025-12-29,1,low,63
U002407,2025-08-06,1,regular,web,email,2026-01-29,5,high,177
U002408,2025-10-30,2,value,web,referral,2026-01-30,2,low,92
U002409,2025-08-29,3,value,mobile,organic,2026-01-28,4,medium,154
U002410,2025-05-11,1,premium,web,organic,2026-01-30,8,high,264
U002411,2025-09-15,1,regular,web,organic,2026-01-29,4,high,137
U002412,2025-05-17,3,regular,web,paid_social,2026-01-29,7,high,258
U002413,2025-12-24,3,value,mobile,organic,2026-01-29,1,low,37
U002414,2025-10-02,2,regular,mobile,email,2025-10-29,0,low,120
U002415,2025-08-06,1,premium,web,referral,2026-01-30,5,high,177
U002416,2025-09-04,2,regular,mobile,paid_social,2026-01-29,4,high,148
U002417,2025-10-07,1,regular,web,organic,2026-01-30,3,medium,115
U002418,2025-07-09,1,regular,mobile,referral,2026-01-28,5,high,205
U002419,2025-07-16,2,value,mobile,paid_social,2026-01-30,6,medium,198
U002420,2025-08-18,2,regular,mobile,referral,2026-01-30,5,high,165
U002421,2025-07-08,2,premium,web,organic,2026-01-30,6,high,206
U002422,2025-11-11,2,regular,web,paid_social,2026-01-27,2,medium,80
U002423,2025-05-31,2,regular,mobile,referral,2026-01-30,7,high,244
U002424,2025-11-28,2,regular,web,email,2026-01-27,2,medium,63
U002425,2025-07-31,3,regular,web,paid_social,2025-12-19,5,high,183
U002426,2025-09-22,3,premium,mobile,search,2026-01-30,3,high,130
U002427,2025-06-13,2,regular,mobile,search,2025-11-15,5,medium,231
U002428,2025-08-09,2,value,mobile,paid_social,2025-12-11,3,medium,174
U002429,2025-11-10,2,value,mobile,email,2026-01-30,2,low,81
U002430,2025-07-11,1,regular,mobile,paid_social,2026-01-30,6,high,203
U002431,2025-06-07,2,value,web,organic,2026-01-21,7,medium,237
U002432,2025-09-13,1,regular,mobile,organic,2026-01-30,4,high,139
U002433,2025-06-14,2,regular,mobile,paid_social,2025-08-12,1,low,230
U002434,2025-07-23,2,regular,mobile,referral,2025-10-20,3,medium,191
U002435,2025-08-26,1,value,web,organic,2026-01-30,5,medium,157
U002436,2025-09-23,1,regular,web,search,2026-01-30,4,high,129
U002437,2025-10-12,2,regular,mobile,email,2025-11-05,0,low,110
U002438,2025-10-21,3,value,web,search,2026-01-20,2,low,101
U002439,2025-12-02,2,regular,web,organic,2026-01-30,1,medium,59
U002440,2025-05-21,2,regular,mobile,search,2025-11-11,5,high,254
U002441,2025-08-03,1,regular,web,search,2026-01-30,4,high,180
U002442,2025-05-05,2,value,web,organic,2025-11-20,6,medium,270
U002443,2025-05-07,1,value,web,paid_social,2026-01-29,8,medium,268
U002444,2025-06-27,2,regular,web,paid_social,2026-01-29,7,high,217
U002445,2025-10-02,3,value,mobile,paid_social,2026-01-27,2,medium,120
U002446,2025-12-15,2,regular,web,paid_social,2026-01-28,1,low,46
U002447,2025-11-15,2,regular,web,organic,2026-01-25,2,medium,76
U002448,2025-10-14,1,value,web,organic,2026-01-20,2,low,108
U002449,2025-11-16,1,regular,web,organic,2026-01-30,2,medium,75
U002450,2025-06-17,2,premium,web,organic,2026-01-22,7,high,227
U002451,2025-12-01,3,regular,web,paid_social,2026-01-30,1,low,60
U002452,2025-12-14,1,regular,web,organic,2026-01-30,1,low,47
U002453,2025-05-28,2,regular,web,paid_social,2026-01-30,7,high,247
U002454,2025-08-30,2,value,web,organic,2026-01-28,4,medium,153
U002455,2025-11-29,1,value,web,organic,2025-12-31,1,low,62
U002456,2025-09-01,1,regular,web,organic,2026-01-29,5,high,151
U002457,2025-12-01,2,regular,web,search,2026-01-06,1,low,60
U002458,2025-12-25,2,value,web,paid_social,2026-01-21,1,low,36
U002459,2025-09-01,2,value,web,referral,2025-12-31,4,medium,151
U002460,2025-05-19,2,regular,web,organic,2026-01-18,7,high,256
U002461,2025-07-29,3,value,mobile,paid_social,2026-01-30,5,medium,185
U002462,2025-06-28,3,regular,web,paid_social,2026-01-26,6,high,216
U002463,2025-09-01,3,regular,mobile,organic,2026-01-30,4,high,151
U002464,2025-09-29,3,regular,mobile,organic,2026-01-30,4,high,123
U002465,2025-08-29,3,value,web,organic,2026-01-26,5,medium,154
U002466,2025-06-23,3,value,web,organic,2025-12-24,6,medium,221
U002467,2025-07-19,2,regular,web,referral,2026-01-29,6,high,195
U002468,2025-10-22,3,regular,web,search,2026-01-29,2,medium,100
U002469,2025-05-11,3,value,web,search,2026-01-28,8,medium,264
U002470,2025-06-27,2,regular,web,paid_social,2026-01-29,6,high,217
U002471,2025-12-14,2,regular,mobile,search,2026-01-30,1,low,47
U002472,2025-05-29,2,value,web,paid_social,2026-01-30,8,medium,246
U002473,2025-08-17,3,regular,mobile,organic,2025-12-13,4,medium,166
U002474,2025-06-25,2,value,mobile,search,2025-09-25,2,low,219
U002475,2025-05-31,3,regular,web,organic,2026-01-29,8,high,244
U002476,2025-08-19,3,value,mobile,organic,2026-01-22,4,medium,164
U002477,2025-09-12,3,regular,mobile,organic,2026-01-29,4,high,140
U002478,2025-06-18,1,value,web,paid_social,2025-08-20,2,low,226
U002479,2025-05-24,2,regular,web,paid_social,2026-01-25,6,high,251
U002480,2025-06-07,3,regular,web,paid_social,2026-01-30,7,high,237
U002481,2025-10-15,3,premium,web,organic,2026-01-28,3,high,107
U002482,2025-12-06,3,regular,web,email,2026-01-30,1,medium,55
U002483,2025-06-19,2,regular,web,organic,2026-01-29,7,high,225
U002484,2025-07-24,2,value,web,referral,2026-01-30,6,medium,190
U002485,2025-07-30,1,value,mobile,paid_social,2025-11-23,3,medium,184
U002486,2025-08-03,3,value,web,paid_social,2026-01-27,5,medium,180
U002487,2025-07-05,2,regular,web,search,2026-01-25,6,high,209
U002488,2025-05-18,2,regular,web,paid_social,2025-07-14,1,low,257
U002489,2025-09-13,3,regular,mobile,paid_social,2026-01-30,4,high,139
U002490,2025-08-02,2,regular,mobile,organic,2026-01-30,6,high,181
U002491,2025-07-29,1,regular,web,referral,2026-01-29,6,high,185
U002492,2025-07-10,1,value,mobile,organic,2026-01-29,6,high,204
U002493,2025-12-24,3,value,web,search,2026-01-30,1,low,37
U002494,2025-10-05,2,regular,mobile,paid_social,2026-01-30,3,medium,117
U002495,2025-08-18,1,value,mobile,referral,2026-01-30,5,medium,165
U002496,2025-06-25,2,value,web,search,2025-09-23,2,low,219
U002497,2025-11-22,2,premium,mobile,organic,2026-01-29,2,medium,69
U002498,2025-12-13,3,premium,mobile,search,2026-01-28,1,medium,48
U002499,2025-05-13,2,regular,mobile,organic,2026-01-30,8,high,262
U002500,2025-12-24,1,value,web,search,2026-01-22,0,low,37
